SMILES,Tg
[*]CC(=O)NCCCCCCNC(=O)CC(C)(C)c1ccc(C([*])(C)C)cc1,91.0
[*]CC(=O)NCCCCCCNC(=O)CC(C)c1ccc(C([*])C)cc1,88.0
[*]CC(=O)NCCCCCCNC(=O)CCc1ccc(C([*])C)cc1,77.0
[*]CC(=O)NCCCCCCNC([*])=O,50.0
[*]CC(=O)NCCCCCNC([*])=O,65.0
[*]CC(=O)NCCCCNC([*])=O,73.0
[*]CC(=O)Nc1ccc(-c2ccc(NC(=O)Cc3cc(C)c([*])cc3C)cc2)cc1,171.0
[*]CC(=O)Nc1ccc(-c2ccc(NC(=O)Cc3cc([*])c(C)cc3C)cc2)cc1,230.0
[*]CC(=O)Nc1ccc(NC(=O)Cc2cc(C)c([*])cc2C)cc1,175.0
[*]CC(=O)Nc1ccc(NC(=O)Cc2cc([*])c(C)cc2C)cc1,208.0
[*]CC(=O)Nc1cccc(NC(=O)Cc2cc(C)c([*])cc2C)c1,249.0
[*]CC(=O)Nc1cccc(NC(=O)Cc2cc([*])c(C)cc2C)c1,222.0
[*]CC(=O)OC([*])(C)C(F)(F)F,27.0
[*]CC(=O)OC([*])C,3.400000000000034
[*]CC(=O)OC([*])C(C)(Cl)Cl,109.0
[*]CC(=O)OC([*])CC,-15.399999999999977
[*]CC(=O)OC([*])CCCCC,-32.99999999999997
[*]CC(=O)OC([*])CCCCCC,-46.99999999999997
[*]CC(=O)OC([*])CCCCCCC=C,-49.99999999999997
[*]CC(=O)OCCCCCCCCCCCCCCCCCCCCOC([*])=O,-35.099999999999966
[*]CC(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC([*])=O)cc2)cc1,16.0
[*]CC(=O)OCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N([*])CCCC)cc2)cc1,92.40000000000003
[*]CC(=O)OCCOC([*])C,-37.099999999999966
[*]CC(=O)OCCOCCOC([*])=O,-41.49999999999997
[*]CC(=O)O[*],45.0
[*]CC(C#N)(C#N)CC([*])c1ccc(OC(C)=O)cc1,180.0
[*]CC(C(=O)O)C(C(=O)O)C([*])OC,144.0
[*]CC(C(=O)OC)C(C(=O)OC)C([*])OCC,50.0
[*]CC(C(=O)OC)C(C(=O)OC)C([*])OCCCC,32.5
[*]CC(C)(C(=O)OC)C(C)(C(=O)OC)C([*])OCC,131.0
[*]CC(C)(C(=O)OC)C(C)(C(=O)OC)C([*])OCCCC,97.5
[*]CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1[*],145.0
[*]CC(C)(C)C1C(=O)N(C)C(=O)C1[*],156.5
[*]CC(C)(C)C1C(=O)N(CCCC)C(=O)C1[*],80.0
[*]CC(C)(C)C1C(=O)N(c2c(C)cccc2C)C(=O)C1[*],237.0
[*]CC(C)(C)C1C(=O)N(c2c(CC)cccc2CC)C(=O)C1[*],210.0
[*]CC(C)(C)C1C(=O)N(c2ccccc2C)C(=O)C1[*],207.0
[*]CC(C)(C)CC(=O)NCc1ccc(CNC(=O)C([*])C)cc1,125.0
[*]CC(C)(C)O[*],40.5
[*]CC(C)(C)S[*],-14.0
[*]CC(C)(C)c1ccc(OCC(O)COc2ccc(C([*])C)cc2)cc1,75.0
[*]CC(C)C([*])(C)C,37.0
[*]CC(C)CC([*])(C)C(=O)OC,16.0
[*]CC(CBr)O[*],-14.0
[*]CC(CC(C)C)S([*])(=O)=O,23.0
[*]CC(CC(Cl)(Cl)Cl)O[*],-35.99999999999997
[*]CC(CC([*])(C#N)C#N)c1ccc(CCl)cc1,180.0
[*]CC(CC([*])(C#N)C#N)c1ccc(Cl)cc1,180.0
[*]CC(CC([*])(C#N)C#N)c1ccc(F)cc1,180.0
[*]CC(CC([*])(F)F)(C(F)(F)F)C(F)(F)F,132.0
[*]CC(CC)C(=O)NCCCCCCNC(=O)C([*])CC,94.0
[*]CC(CC)N([*])C(=O)CCCC,52.0
[*]CC(CC)O[*],-71.49999999999997
[*]CC(CC)S[*],-46.99999999999997
[*]CC(CCCC)O[*],-68.99999999999997
[*]CC(CCCCCC)O[*],-66.99999999999997
[*]CC(CCCCCCCCCC)O[*],-40.99999999999997
[*]CC(CCOc1ccccc1)OC([*])=O,20.0
[*]CC(CCc1ccccc1)OC([*])=O,18.0
[*]CC(CN1C(=O)C2C3C=CC(C3)C2C1=O)O[*],87.5
[*]CC(COC(=O)CCCCCCCCCCN1C(=O)C2C3C=CC(C3)C2C1=O)O[*],-30.99999999999997
[*]CC(COC(=O)CCCCCN1C(=O)C2C3C=CC(C3)C2C1=O)O[*],1.0
[*]CC(COC(=O)c1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1)O[*],62.5
[*]CC(COC(C)(C)C)O[*],-23.99999999999997
[*]CC(COC(C)C)O[*],-66.99999999999997
[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],-42.99999999999997
[*]CC(COCC)O[*],-60.99999999999997
[*]CC(COCC=C)S[*],-58.99999999999997
[*]CC(COCCCC)O[*],-78.99999999999997
[*]CC(COCCCCCC)O[*],-85.49999999999997
[*]CC(COCCOCCOC)O[*],-56.99999999999997
[*]CC(COCOCC(C)([N+](=O)[O-])[N+](=O)[O-])O[*],-15.0
[*]CC(COc1ccc(-c2ccc(C#N)cc2)cc1)O[*],94.15000000000003
[*]CC(COc1ccc(-c2ccc(OC)cc2)cc1)O[*],111.0
[*]CC(COc1ccccc1)OC([*])=O,20.0
[*]CC(COc1ccccc1)O[*],42.0
[*]CC(CS(=O)(=O)C(C)C)O[*],64.0
[*]CC(CS(=O)(=O)CC)O[*],57.0
[*]CC(CS(=O)(=O)CCC)O[*],43.0
[*]CC(CS(=O)(=O)CCCC)O[*],37.0
[*]CC(CS(=O)(=O)CCCCC)O[*],39.0
[*]CC(CS(C)(=O)=O)O[*],85.0
[*]CC(CSC(C)C)O[*],-43.99999999999997
[*]CC(CSC)O[*],-36.99999999999997
[*]CC(CSCC)O[*],-56.99999999999997
[*]CC(CSCCC)O[*],-60.99999999999997
[*]CC(CSCCCC)O[*],-64.99999999999997
[*]CC(CSCCCCC)O[*],-67.99999999999997
[*]CC(C[N-][N+]#N)O[*],-34.99999999999997
[*]CC(C[Si]([*])(C)C)c1cccc2ccccc12,39.0
[*]CC(C[Si]([*])(C)C)c1ccccc1,-5.0
[*]CC(Cc1ccc(-c2ccccc2)cc1)C[Si]([*])(C)C,28.0
[*]CC(Cc1cccc2ccccc12)C[Si]([*])(C)C,17.0
[*]CC(F)(F)C1(F)C([*])CC(O)(C(F)(F)F)C1(F)F,152.0
[*]CC(F)(F)C1(F)CC(C(O)(C(F)(F)F)C(F)(F)F)CC1[*],118.0
[*]CC(F)(F)C1(F)CC(CC(O)(C(F)(F)F)C(F)(F)F)CC1[*],98.0
[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,72.0
[*]CC(O)CCCCC(O)CN([*])c1ccc(N(C)C)cc1,72.0
[*]CC(O)CCCS(=O)(=O)c1ccc(C#Cc2ccc(N([*])CCCC)cc2)cc1,48.0
[*]CC(O)CN(CC(O)CN([*])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1,70.0
[*]CC(O)CN([*])c1cc(C)c(/N=N/c2ccc(C#N)cc2)c(C)c1,150.0
[*]CC(O)CN([*])c1cc(C)c(/N=N/c2ccc(Cl)cc2)c(C)c1,150.0
[*]CC(O)CN([*])c1cc(C)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(C)c1,152.0
[*]CC(O)CN([*])c1cc(C)c(/N=N/c2ccc([N+](=O)[O-])cc2C)c(C)c1,149.0
[*]CC(O)CN([*])c1cc(C)cc(C)c1,80.0
[*]CC(O)CN([*])c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,99.0
[*]CC(O)CN([*])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C)cc1,156.0
[*]CC(O)COCCCCOCC(O)CN([*])c1ccc(N(C)C)cc1,31.0
[*]CC(O)COc1ccc(-c2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,58.0
[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)N([*])C)cc4)cc3)cc2)cc1,101.0
[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,76.0
[*]CC(O)COc1ccc(C2(c3ccc(OCC(O)CN(C)S(=O)(=O)c4cccc(S(=O)(=O)N([*])C)c4)cc3)c3ccccc3-c3ccccc32)cc1,127.0
[*]CC(O)COc1ccc(OCC(O)CN(C)S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)N([*])C)cc3)cc2)cc1,84.0
[*]CC(O)COc1ccc(OCC(O)CN(C)S(=O)(=O)c2cccc(S(=O)(=O)N([*])C)c2)cc1,66.0
[*]CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,100.0
[*]CC(O)COc1ccc(Sc2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,90.0
[*]CC(OC([*])=O)C(Cl)(Cl)Cl,163.5
[*]CC(OC)C(C(=O)OC)C([*])C(=O)OC,59.5
[*]CC(OC)C(C)(C(=O)OC)C([*])(C)C(=O)OC,134.0
[*]CC(OCC(C)C)C(C(=O)OC)C([*])C(=O)OC,44.5
[*]CC(OCC(C)C)C(C)(C(=O)OC)C([*])(C)C(=O)OC,125.5
[*]CC(O[*])C(C)(C)C,41.0
[*]CC(O[*])C1CC(F)(F)C1(F)F,-24.99999999999997
[*]CC(O[*])c1ccccc1,34.0
[*]CC(O[*])c1ccco1,12.5
[*]CC(S[*])c1ccccc1,-2.5
[*]CC([*])(C#N)C(=O)OC,147.5
[*]CC([*])(C#N)C(=O)OC(C)C,66.0
[*]CC([*])(C#N)C(=O)OCC,115.0
[*]CC([*])(C#N)C(=O)OCC(C)C,51.0
[*]CC([*])(C#N)C(=O)OCCCC,117.0
[*]CC([*])(C#N)C(=O)OCCCCCCC,102.0
[*]CC([*])(C(=O)OC)c1ccccc1,121.0
[*]CC([*])(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,45.0
[*]CC([*])(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,73.0
[*]CC([*])(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,110.0
[*]CC([*])(C)C(=O)NC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(OCCO)cc2)cc1,131.0
[*]CC([*])(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,116.0
[*]CC([*])(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,182.0
[*]CC([*])(C)C(=O)NC(C)c1cccc2ccccc12,171.0
[*]CC([*])(C)C(=O)NC(C)c1ccccc1,156.5
[*]CC([*])(C)C(=O)NC1C(O)OC(CO)C(O)C1O,90.5
[*]CC([*])(C)C(=O)Nc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,35.0
[*]CC([*])(C)C(=O)Nc1cccc(-c2nnc(-c3ccccc3)o2)c1,65.0
[*]CC([*])(C)C(=O)O,161.70000000000005
[*]CC([*])(C)C(=O)OC(C(F)(F)F)C(F)(F)F,75.0
[*]CC([*])(C)C(=O)OC(C)C(C)(C)C,108.0
[*]CC([*])(C)C(=O)OC(COc1cc2ccccc2c2ccccc12)COc1cc2ccccc2c2ccccc12,112.0
[*]CC([*])(C)C(=O)OC(COc1ccc(-c2ccccc2)cc1)COc1ccc(-c2ccccc2)cc1,85.0
[*]CC([*])(C)C(=O)OC(COc1cccc2ccccc12)COc1cccc2ccccc12,80.0
[*]CC([*])(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,49.0
[*]CC([*])(C)C(=O)OC(OCC)C(F)(F)F,60.0
[*]CC([*])(C)C(=O)OC1(C)C2CC3CC(C2)CC1C3,165.0
[*]CC([*])(C)C(=O)OC1(C)CCCN(c2ccc(/N=N/c3ccc(/C=C(\C#N)S(C)(=O)=O)cc3)cc2)C1,196.0
[*]CC([*])(C)C(=O)OC1(C)CCOC(=O)C1,110.0
[*]CC([*])(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,194.0
[*]CC([*])(C)C(=O)OC12CC3CC(CC(C3)C1)C2,183.0
[*]CC([*])(C)C(=O)OC1CC(C)CC(C)(C)C1,125.0
[*]CC([*])(C)C(=O)OC1CC(C)CCC1C(C)C,147.0
[*]CC([*])(C)C(=O)OC1CC2CC1C1C3CCC(C3)C21,199.0
[*]CC([*])(C)C(=O)OC1CC2CCC1(C)C2(C)C,180.5
[*]CC([*])(C)C(=O)OC1CCC(C(C)(C)C)CC1,100.0
[*]CC([*])(C)C(=O)OC1CCC(C)CC1,109.0
[*]CC([*])(C)C(=O)OC1CCC1,119.0
[*]CC([*])(C)C(=O)OC1CCC2CCCCC2C1,145.0
[*]CC([*])(C)C(=O)OC1CCCC(C)C1,89.0
[*]CC([*])(C)C(=O)OC1CCCC1,75.0
[*]CC([*])(C)C(=O)OC1CCCCC1C,85.0
[*]CC([*])(C)C(=O)OC1CCCCC1C(C)(C)C,185.0
[*]CC([*])(C)C(=O)OC1CCOCC1,153.5
[*]CC([*])(C)C(=O)OC1COC(CP(=O)(OCC)OCC)OC1,101.5
[*]CC([*])(C)C(=O)OCC#C,58.0
[*]CC([*])(C)C(=O)OCC#CO[Si](C)(C)C,57.0
[*]CC([*])(C)C(=O)OCC#N,91.0
[*]CC([*])(C)C(=O)OCC(=O)N1CCCC1,144.0
[*]CC([*])(C)C(=O)OCC(=O)N1CCOCC1,128.0
[*]CC([*])(C)C(=O)OCC(=O)Nc1cc(C)on1,128.0
[*]CC([*])(C)C(=O)OCC(=O)c1ccccc1,92.5
[*]CC([*])(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,118.0
[*]CC([*])(C)C(=O)OCC(C)Oc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,140.0
[*]CC([*])(C)C(=O)OCC(CC)CCCC,-10.0
[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-15.0
[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,12.5
[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,47.0
[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)F,77.0
[*]CC([*])(C)C(=O)OCC(O)C1CC(C)(c2ccccc2)C1,105.0
[*]CC([*])(C)C(=O)OCC(O)CO,84.40000000000003
[*]CC([*])(C)C(=O)OCC1(C)COC(C)(C)OC1,108.0
[*]CC([*])(C)C(=O)OCC1(C)COCOC1,142.0
[*]CC([*])(C)C(=O)OCC1(CC)COC1,105.0
[*]CC([*])(C)C(=O)OCC1CC(NC(=O)C2CC(NC(=O)OC(C)(C)C)CN2C(=O)OC(C)(C)C)CN1C(=O)C1CC(NC(=O)OC(C)(C)C)CN1C(=O)OC(C)(C)C,200.0
[*]CC([*])(C)C(=O)OCC1CC(NC(=O)OC(C)(C)C)CN1C(=O)OC(C)(C)C,127.0
[*]CC([*])(C)C(=O)OCC1CCC1,114.0
[*]CC([*])(C)C(=O)OCC1CCCO1,105.0
[*]CC([*])(C)C(=O)OCC1CO1,68.5
[*]CC([*])(C)C(=O)OCC1COC(=O)O1,124.0
[*]CC([*])(C)C(=O)OCC1COC(CP(=O)(OCC)OCC)O1,115.0
[*]CC([*])(C)C(=O)OCC1COC(c2ccccc2)O1,130.0
[*]CC([*])(C)C(=O)OCC1COCCOCCOCCO1,35.0
[*]CC([*])(C)C(=O)OCC1COCCOCCOCCOCCOC1,31.0
[*]CC([*])(C)C(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,143.5
[*]CC([*])(C)C(=O)OCC=C,94.0
[*]CC([*])(C)C(=O)OCCBr,52.0
[*]CC([*])(C)C(=O)OCCC#N,91.0
[*]CC([*])(C)C(=O)OCCC(C)CC(C)(C)C,1.0
[*]CC([*])(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,47.0
[*]CC([*])(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
[*]CC([*])(C)C(=O)OCCC1CCCCC1,110.0
[*]CC([*])(C)C(=O)OCCC1CCN(CCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)CC1,27.0
[*]CC([*])(C)C(=O)OCCC1CC[N+](C)(CCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)CC1,57.80000000000001
[*]CC([*])(C)C(=O)OCCCC1CCCCC1,60.0
[*]CC([*])(C)C(=O)OCCCCC,10.0
[*]CC([*])(C)C(=O)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
[*]CC([*])(C)C(=O)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
[*]CC([*])(C)C(=O)OCCCCC1CCCCC1,43.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OC)cc2)cc1,40.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,43.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCC)cc2)cc1,45.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,40.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCC)cc2)cc1,50.0
[*]CC([*])(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,44.0
[*]CC([*])(C)C(=O)OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,84.0
[*]CC([*])(C)C(=O)OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
[*]CC([*])(C)C(=O)OCCCCCCCC,-11.0
[*]CC([*])(C)C(=O)OCCCCCCCC(C)C,-41.14999999999998
[*]CC([*])(C)C(=O)OCCCCCCCC/C=C/CCCCCCCC,-39.99999999999997
[*]CC([*])(C)C(=O)OCCCCCCCCCCCC,-47.89999999999998
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCCC,-71.99999999999997
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,133.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(COC(C)=O)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,95.20000000000005
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCCCCCCC,-99.99999999999997
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3cccc(OC(=O)c4ccc(OC(=O)c5ccc(OCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,74.5
[*]CC([*])(C)C(=O)OCCCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,12.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCOc1ccc(/C=N/c2ccc(C#N)cc2)cc1,23.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCOc1ccc(/N=N/c2ccc(OC(=O)c3ccc4c(c3)OCCOCCOCCOCCO4)cc2)cc1,59.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,10.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,10.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc21,31.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,51.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(C3OCC4(CO3)CC3C=CC4C3)cc2)cc1,103.20000000000005
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(Cl)cc2)cc1,54.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(F)cc2)cc1,49.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(OC)cc2)cc1,62.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,55.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccccc2)cc1,56.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(C#Cc2cc(C)c(/C=C/c3ccncc3)cc2C)cc1,65.40000000000003
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(C#Cc2cc(OC)c(/C=C/c3ccncc3)cc2OC)cc1,87.10000000000002
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)/C=C/c3c(C)c4ccccc4n3C)cc2)cc1,72.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)/C=C/c3c(C)c4ccccc4n3CCCC)cc2)cc1,57.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC)cc3)cc2)cc1,57.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,29.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,21.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,31.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,41.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,12.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,24.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OC)ccc21,58.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)ccc21,40.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,55.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(/N=N/c3ccc([N+](=O)[O-])cc3)ccc21,36.0
[*]CC([*])(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(/N=N/c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc21,60.0
[*]CC([*])(C)C(=O)OCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,18.0
[*]CC([*])(C)C(=O)OCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,35.0
[*]CC([*])(C)C(=O)OCCCCCCCCOc1ccc(/N=N/c2ccc(C3OCC4(CO3)CC3C=CC4C3)cc2)cc1,106.20000000000005
[*]CC([*])(C)C(=O)OCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)/C=C/c3c(C)c4ccccc4n3C)cc2)cc1,75.0
[*]CC([*])(C)C(=O)OCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)/C=C/c3c(C)c4ccccc4n3CCCC)cc2)cc1,69.0
[*]CC([*])(C)C(=O)OCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,34.0
[*]CC([*])(C)C(=O)OCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,40.0
[*]CC([*])(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,100.0
[*]CC([*])(C)C(=O)OCCCCCCN(C)c1ccc(N(C)C)cc1,8.5
[*]CC([*])(C)C(=O)OCCCCCCN1CCN(c2ccc(/N=N/c3ccc(C#N)cc3)cc2)CC1,77.0
[*]CC([*])(C)C(=O)OCCCCCCN1CCN(c2ccc(/N=N/c3ccc(C=C(C#N)C#N)cc3)cc2)CC1,83.0
[*]CC([*])(C)C(=O)OCCCCCCN1CCN(c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)CC1,60.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,63.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/C=N/c2ccc(C#N)cc2)cc1,35.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,61.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C3OCC4(CO3)CC3C=CC4C3)cc2)cc1,118.5
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(OC)cc2)cc1,91.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(OCCCC)cc2)cc1,79.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(OCCCCCCCCCC)cc2)cc1,110.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,108.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccncc2)cc1,42.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(-c3cccc(OC(=O)c4ccc(OC(=O)c5ccc(OCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,73.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(Br)cc3)c3ccccc23)cc1,46.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(C#N)cc3)c3ccccc23)cc1,41.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(C)cc3)c3ccccc23)cc1,40.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(Cl)cc3)c3ccccc23)cc1,50.0
[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(F)cc3)c3ccccc23)cc1,42.0
